date_time,holiday,temp,clouds_all,weather_main,traffic_volume,weekday,hour,month
2014-06-02 09:00:00,no holiday,292.56,0,Rain,5006,0,Morning,6
2014-06-02 10:00:00,no holiday,293.77,0,Rain,4610,0,Morning,6
2014-06-02 11:00:00,no holiday,296.15,0,Clear,4819,0,Morning,6
2014-06-02 12:00:00,no holiday,297.17,0,Rain,4945,0,Afternoon,6
2014-06-02 13:00:00,no holiday,298.17,0,Clear,4779,0,Afternoon,6
2014-06-02 14:00:00,no holiday,298.59,12,Clouds,5320,0,Afternoon,6
2014-06-02 15:00:00,no holiday,299.24,0,Rain,5662,0,Afternoon,6
2014-06-02 16:00:00,no holiday,298.21,0,Rain,6443,0,Evening,6
2014-06-02 17:00:00,no holiday,296.97,0,Rain,6282,0,Evening,6
2014-06-02 18:00:00,no holiday,296.23,0,Rain,4448,0,Evening,6
2014-06-02 19:00:00,no holiday,294.98,0,Clear,3320,0,Evening,6
2014-06-02 20:00:00,no holiday,293.51,0,Clear,2802,0,Night,6
2014-06-02 21:00:00,no holiday,292.27,36,Rain,2655,0,Night,6
2014-06-02 22:00:00,no holiday,290.9,1,Rain,1761,0,Night,6
2014-06-02 23:00:00,no holiday,289.78,40,Clouds,1009,0,Night,6
2014-06-03 00:00:00,no holiday,289.3,40,Clouds,596,1,Late Night,6
2014-06-03 01:00:00,no holiday,288.75,0,Clear,332,1,Late Night,6
2014-06-03 02:00:00,no holiday,288.54,0,Clear,304,1,Late Night,6
2014-06-03 03:00:00,no holiday,287.84,1,Clear,381,1,Late Night,6
2014-06-03 04:00:00,no holiday,287.39,0,Clear,840,1,Early Morning,6
2014-06-03 05:00:00,no holiday,286.73,1,Clear,2987,1,Early Morning,6
2014-06-03 06:00:00,no holiday,286.38,0,Clear,6071,1,Early Morning,6
2014-06-03 07:00:00,no holiday,287.31,1,Clear,6659,1,Early Morning,6
2014-06-03 08:00:00,no holiday,289.11,1,Clear,6294,1,Morning,6
2014-06-03 11:00:00,no holiday,293.94,0,Rain,4787,1,Morning,6
2014-06-03 12:00:00,no holiday,295.04,1,Clear,5053,1,Afternoon,6
2014-06-03 14:00:00,no holiday,296.92,1,Clear,5318,1,Afternoon,6
2014-06-03 15:00:00,no holiday,296.92,1,Clear,5967,1,Afternoon,6
2014-06-03 16:00:00,no holiday,296.42,1,Clear,6729,1,Evening,6
2014-06-03 17:00:00,no holiday,296.01,1,Clear,6387,1,Evening,6
2014-06-03 18:00:00,no holiday,295.45,1,Rain,4678,1,Evening,6
2014-06-03 19:00:00,no holiday,295.53,1,Clear,3361,1,Evening,6
2014-06-03 20:00:00,no holiday,294.89,1,Haze,3014,1,Night,6
2014-06-03 21:00:00,no holiday,293.84,92,Haze,2728,1,Night,6
2014-06-03 22:00:00,no holiday,291.39,1,Clear,2157,1,Night,6
2014-06-03 23:00:00,no holiday,290.24,1,Clear,1241,1,Night,6
2014-06-04 00:00:00,no holiday,289.58,1,Clear,631,2,Late Night,6
2014-06-04 01:00:00,no holiday,288.9,92,Rain,418,2,Late Night,6
2014-06-04 02:00:00,no holiday,288.66,92,Clouds,359,2,Late Night,6
2014-06-04 03:00:00,no holiday,288.54,92,Rain,377,2,Late Night,6
2014-06-04 04:00:00,no holiday,288.21,92,Rain,849,2,Early Morning,6
2014-06-04 05:00:00,no holiday,287.98,1,Clear,2995,2,Early Morning,6
2014-06-04 06:00:00,no holiday,287.82,100,Rain,5904,2,Early Morning,6
2014-06-04 07:00:00,no holiday,288.85,1,Clear,6489,2,Early Morning,6
2014-06-04 12:00:00,no holiday,298.08,1,Clear,4973,2,Afternoon,6
2014-06-04 13:00:00,no holiday,298.34,68,Clouds,5079,2,Afternoon,6
2014-06-04 14:00:00,no holiday,298.87,75,Clouds,5341,2,Afternoon,6
2014-06-04 15:00:00,no holiday,299.22,40,Clouds,6128,2,Afternoon,6
2014-06-04 16:00:00,no holiday,299.9,40,Clouds,6604,2,Evening,6
2014-06-04 17:00:00,no holiday,299.34,1,Clear,6888,2,Evening,6
2014-06-04 18:00:00,no holiday,299.01,40,Haze,5135,2,Evening,6
2014-06-04 19:00:00,no holiday,298.6,1,Clear,3558,2,Evening,6
2014-06-04 20:00:00,no holiday,297.64,40,Clouds,3103,2,Night,6
2014-06-04 21:00:00,no holiday,295.57,1,Clear,2839,2,Night,6
2014-06-04 22:00:00,no holiday,293.82,90,Clouds,2196,2,Night,6
2014-06-04 23:00:00,no holiday,292.71,40,Clouds,1354,2,Night,6
2014-06-05 00:00:00,no holiday,291.88,90,Clouds,688,3,Late Night,6
2014-06-05 01:00:00,no holiday,291.28,90,Clouds,408,3,Late Night,6
2014-06-05 02:00:00,no holiday,291.11,1,Clear,343,3,Late Night,6
2014-06-05 03:00:00,no holiday,290.91,0,Clear,396,3,Late Night,6
2014-06-05 04:00:00,no holiday,291.09,40,Clouds,856,3,Early Morning,6
2014-06-05 05:00:00,no holiday,290.45,1,Clear,3054,3,Early Morning,6
2014-06-05 06:00:00,no holiday,290.05,1,Clear,5993,3,Early Morning,6
2014-06-05 07:00:00,no holiday,290.69,1,Clear,6341,3,Early Morning,6
2014-06-05 08:00:00,no holiday,291.78,0,Clear,6045,3,Morning,6
2014-06-05 09:00:00,no holiday,293.26,20,Clouds,5280,3,Morning,6
2014-06-05 10:00:00,no holiday,294.88,20,Clouds,4846,3,Morning,6
2014-06-05 11:00:00,no holiday,296.19,20,Clouds,4832,3,Morning,6
2014-06-05 12:00:00,no holiday,297.28,88,Rain,5163,3,Afternoon,6
2014-06-05 13:00:00,no holiday,298.06,90,Rain,5358,3,Afternoon,6
2014-06-05 14:00:00,no holiday,297.43,88,Rain,5577,3,Afternoon,6
2014-06-05 15:00:00,no holiday,295.6,90,Rain,5919,3,Afternoon,6
2014-06-05 16:00:00,no holiday,292.38,40,Rain,6436,3,Evening,6
2014-06-05 17:00:00,no holiday,292.75,75,Rain,6411,3,Evening,6
2014-06-05 18:00:00,no holiday,293.67,90,Clouds,5281,3,Evening,6
2014-06-05 19:00:00,no holiday,294.21,75,Clouds,3544,3,Evening,6
2014-06-05 20:00:00,no holiday,293.89,68,Clouds,3148,3,Night,6
2014-06-05 21:00:00,no holiday,293.46,92,Rain,2864,3,Night,6
2014-06-05 22:00:00,no holiday,292.19,40,Rain,2245,3,Night,6
2014-06-05 22:00:00,no holiday,292.19,40,Thunderstorm,2245,3,Night,6
2014-06-05 23:00:00,no holiday,290.93,75,Rain,1313,3,Night,6
2014-06-06 00:00:00,no holiday,290.21,90,Clouds,747,4,Late Night,6
2014-06-06 01:00:00,no holiday,289.57,1,Clear,479,4,Late Night,6
2014-06-06 02:00:00,no holiday,289.08,1,Mist,313,4,Late Night,6
2014-06-06 03:00:00,no holiday,288.62,1,Mist,417,4,Late Night,6
2014-06-06 03:00:00,no holiday,288.62,1,Rain,417,4,Late Night,6
2014-06-06 04:00:00,no holiday,288.22,1,Rain,811,4,Early Morning,6
2014-06-06 04:00:00,no holiday,288.22,1,Mist,811,4,Early Morning,6
2014-06-06 05:00:00,no holiday,288.01,1,Mist,2792,4,Early Morning,6
2014-06-06 05:00:00,no holiday,288.01,1,Fog,2792,4,Early Morning,6
2014-06-06 06:00:00,no holiday,287.6,1,Rain,5653,4,Early Morning,6
2014-06-06 06:00:00,no holiday,287.6,1,Mist,5653,4,Early Morning,6
2014-06-06 06:00:00,no holiday,287.6,1,Fog,5653,4,Early Morning,6
2014-06-06 07:00:00,no holiday,289.0,1,Mist,6517,4,Early Morning,6
2014-06-06 08:00:00,no holiday,291.44,1,Mist,5968,4,Morning,6
2014-06-06 08:00:00,no holiday,291.44,1,Rain,5968,4,Morning,6
2014-06-06 09:00:00,no holiday,294.24,1,Rain,5101,4,Morning,6
2014-06-06 10:00:00,no holiday,295.94,1,Clear,4864,4,Morning,6
2014-06-06 11:00:00,no holiday,298.15,1,Rain,5106,4,Morning,6
2014-06-06 12:00:00,no holiday,299.61,40,Clouds,5445,4,Afternoon,6
2014-06-06 13:00:00,no holiday,300.8,1,Clear,5344,4,Afternoon,6
2014-06-06 14:00:00,no holiday,301.17,40,Clouds,5629,4,Afternoon,6
2014-06-06 15:00:00,no holiday,301.55,75,Clouds,6040,4,Afternoon,6
2014-06-06 16:00:00,no holiday,301.3,40,Clouds,6382,4,Evening,6
2014-06-06 17:00:00,no holiday,301.23,0,Clear,5884,4,Evening,6
2014-06-06 18:00:00,no holiday,300.22,75,Thunderstorm,4986,4,Evening,6
2014-06-06 19:00:00,no holiday,298.13,0,Clear,4048,4,Evening,6
2014-06-06 20:00:00,no holiday,295.72,90,Rain,3515,4,Night,6
2014-06-06 20:00:00,no holiday,295.72,90,Thunderstorm,3515,4,Night,6
2014-06-06 21:00:00,no holiday,294.13,90,Rain,3636,4,Night,6
2014-06-06 22:00:00,no holiday,292.92,40,Rain,3397,4,Night,6
2014-06-06 23:00:00,no holiday,292.3,1,Clear,2452,4,Night,6
2014-06-07 00:00:00,no holiday,291.49,1,Clear,1447,5,Late Night,6
2014-06-07 01:00:00,no holiday,291.43,75,Clouds,890,5,Late Night,6
2014-06-07 02:00:00,no holiday,290.94,75,Clouds,760,5,Late Night,6
2014-06-07 03:00:00,no holiday,290.51,75,Clouds,513,5,Late Night,6
2014-06-07 04:00:00,no holiday,289.62,90,Rain,475,5,Early Morning,6
2014-06-07 04:00:00,no holiday,289.62,90,Thunderstorm,475,5,Early Morning,6
2014-06-07 05:00:00,no holiday,288.37,90,Rain,961,5,Early Morning,6
2014-06-07 05:00:00,no holiday,288.37,90,Thunderstorm,961,5,Early Morning,6
2014-06-07 06:00:00,no holiday,287.01,92,Thunderstorm,1673,5,Early Morning,6
2014-06-07 06:00:00,no holiday,287.01,92,Drizzle,1673,5,Early Morning,6
2014-06-07 06:00:00,no holiday,287.01,92,Rain,1673,5,Early Morning,6
2014-06-07 07:00:00,no holiday,286.34,75,Rain,2274,5,Early Morning,6
2014-06-07 07:00:00,no holiday,286.34,75,Thunderstorm,2274,5,Early Morning,6
2014-06-07 08:00:00,no holiday,285.68,90,Rain,3124,5,Morning,6
2014-06-07 08:00:00,no holiday,285.68,90,Thunderstorm,3124,5,Morning,6
2014-06-07 08:00:00,no holiday,285.68,90,Mist,3124,5,Morning,6
2014-06-07 09:00:00,no holiday,285.65,90,Rain,3925,5,Morning,6
2014-06-07 09:00:00,no holiday,285.65,90,Mist,3925,5,Morning,6
2014-06-07 09:00:00,no holiday,285.65,90,Drizzle,3925,5,Morning,6
2014-06-07 10:00:00,no holiday,285.67,92,Rain,4260,5,Morning,6
2014-06-07 10:00:00,no holiday,285.67,92,Mist,4260,5,Morning,6
2014-06-07 11:00:00,no holiday,285.93,90,Drizzle,4991,5,Morning,6
2014-06-07 11:00:00,no holiday,285.93,90,Rain,4991,5,Morning,6
2014-06-07 11:00:00,no holiday,285.93,90,Mist,4991,5,Morning,6
2014-06-07 12:00:00,no holiday,286.23,90,Rain,5292,5,Afternoon,6
2014-06-07 12:00:00,no holiday,286.23,90,Mist,5292,5,Afternoon,6
2014-06-07 12:00:00,no holiday,286.23,90,Drizzle,5292,5,Afternoon,6
2014-06-07 13:00:00,no holiday,286.37,90,Rain,5020,5,Afternoon,6
2014-06-07 13:00:00,no holiday,286.37,90,Drizzle,5020,5,Afternoon,6
2014-06-07 14:00:00,no holiday,286.57,90,Rain,5080,5,Afternoon,6
2014-06-07 15:00:00,no holiday,287.22,90,Rain,5631,5,Afternoon,6
2014-06-07 16:00:00,no holiday,287.55,90,Rain,4993,5,Evening,6
2014-06-07 17:00:00,no holiday,287.53,44,Rain,4771,5,Evening,6
2014-06-07 18:00:00,no holiday,288.25,40,Rain,4424,5,Evening,6
2014-06-07 19:00:00,no holiday,288.77,40,Rain,3550,5,Evening,6
2014-06-07 20:00:00,no holiday,288.79,68,Rain,3181,5,Night,6
2014-06-07 21:00:00,no holiday,287.18,1,Rain,3208,5,Night,6
2014-06-07 22:00:00,no holiday,286.13,36,Clouds,3269,5,Night,6
2014-06-07 23:00:00,no holiday,285.1,1,Rain,2534,5,Night,6
2014-06-07 23:00:00,no holiday,285.1,1,Mist,2534,5,Night,6
2014-06-08 00:00:00,no holiday,284.51,0,Rain,1748,6,Late Night,6
2014-06-08 00:00:00,no holiday,284.51,0,Mist,1748,6,Late Night,6
2014-06-08 01:00:00,no holiday,283.76,40,Mist,891,6,Late Night,6
2014-06-08 02:00:00,no holiday,282.98,90,Rain,833,6,Late Night,6
2014-06-08 02:00:00,no holiday,282.98,90,Mist,833,6,Late Night,6
2014-06-08 03:00:00,no holiday,282.63,1,Fog,414,6,Late Night,6
2014-06-08 03:00:00,no holiday,282.63,1,Rain,414,6,Late Night,6
2014-06-08 04:00:00,no holiday,282.41,75,Fog,374,6,Early Morning,6
2014-06-08 05:00:00,no holiday,282.07,90,Mist,639,6,Early Morning,6
2014-06-08 05:00:00,no holiday,282.07,90,Fog,639,6,Early Morning,6
2014-06-08 06:00:00,no holiday,282.11,90,Rain,1077,6,Early Morning,6
2014-06-08 06:00:00,no holiday,282.11,90,Fog,1077,6,Early Morning,6
2014-06-08 07:00:00,no holiday,283.69,1,Rain,1434,6,Early Morning,6
2014-06-08 07:00:00,no holiday,283.69,1,Fog,1434,6,Early Morning,6
2014-06-08 08:00:00,no holiday,285.77,1,Rain,2271,6,Morning,6
2014-06-08 08:00:00,no holiday,285.77,1,Fog,2271,6,Morning,6
2014-06-08 09:00:00,no holiday,288.46,1,Clear,3327,6,Morning,6
2014-06-08 10:00:00,no holiday,291.46,0,Clear,4094,6,Morning,6
2014-06-08 11:00:00,no holiday,292.99,0,Rain,4671,6,Morning,6
2014-06-08 12:00:00,no holiday,293.66,0,Clear,5294,6,Afternoon,6
2014-06-08 13:00:00,no holiday,294.5,1,Clear,5077,6,Afternoon,6
2014-06-08 14:00:00,no holiday,295.15,1,Clear,4976,6,Afternoon,6
2014-06-08 15:00:00,no holiday,295.25,1,Clear,4998,6,Afternoon,6
2014-06-08 16:00:00,no holiday,295.06,0,Clear,4883,6,Evening,6
2014-06-08 17:00:00,no holiday,294.6,0,Rain,4678,6,Evening,6
2014-06-08 18:00:00,no holiday,293.82,1,Rain,4456,6,Evening,6
2014-06-08 19:00:00,no holiday,293.56,1,Clear,3637,6,Evening,6
2014-06-08 20:00:00,no holiday,292.81,1,Rain,3139,6,Night,6
2014-06-08 21:00:00,no holiday,291.08,1,Rain,2860,6,Night,6
2014-06-08 22:00:00,no holiday,289.08,1,Clear,2257,6,Night,6
2014-06-08 23:00:00,no holiday,288.22,80,Clouds,1296,6,Night,6
2014-06-09 00:00:00,no holiday,288.18,80,Clouds,716,0,Late Night,6
2014-06-09 01:00:00,no holiday,287.79,1,Clear,422,0,Late Night,6
2014-06-09 02:00:00,no holiday,287.92,92,Clouds,315,0,Late Night,6
2014-06-09 03:00:00,no holiday,287.42,92,Clouds,419,0,Late Night,6
2014-06-09 04:00:00,no holiday,287.56,75,Drizzle,999,0,Early Morning,6
2014-06-09 05:00:00,no holiday,287.52,92,Drizzle,2857,0,Early Morning,6
2014-06-09 06:00:00,no holiday,287.49,92,Drizzle,5638,0,Early Morning,6
2014-06-09 08:00:00,no holiday,287.92,92,Rain,5713,0,Morning,6
2014-06-09 08:00:00,no holiday,287.92,92,Drizzle,5713,0,Morning,6
2014-06-09 09:00:00,no holiday,288.61,92,Drizzle,4913,0,Morning,6
2014-06-09 09:00:00,no holiday,288.61,92,Rain,4913,0,Morning,6
2014-06-09 10:00:00,no holiday,290.12,92,Rain,4405,0,Morning,6
2014-06-09 12:00:00,no holiday,291.47,92,Clouds,4896,0,Afternoon,6
2014-06-09 13:00:00,no holiday,291.81,92,Rain,4864,0,Afternoon,6
2014-06-09 14:00:00,no holiday,291.92,92,Clouds,5157,0,Afternoon,6
2014-06-09 15:00:00,no holiday,293.63,90,Clouds,5740,0,Afternoon,6
2014-06-09 16:00:00,no holiday,294.65,40,Clouds,6735,0,Evening,6
2014-06-09 17:00:00,no holiday,294.65,40,Clouds,6236,0,Evening,6
2014-06-09 18:00:00,no holiday,294.77,40,Clouds,4560,0,Evening,6
2014-06-09 19:00:00,no holiday,294.6,1,Clear,3160,0,Evening,6
2014-06-09 20:00:00,no holiday,294.24,1,Clear,2858,0,Night,6
2014-06-09 21:00:00,no holiday,291.85,1,Clear,2650,0,Night,6
2014-06-09 22:00:00,no holiday,289.7,1,Clear,1830,0,Night,6
2014-06-09 23:00:00,no holiday,288.84,0,Clear,1158,0,Night,6
2014-06-10 00:00:00,no holiday,287.37,1,Clear,651,1,Late Night,6
2014-06-10 01:00:00,no holiday,286.51,1,Clear,378,1,Late Night,6
2014-06-10 02:00:00,no holiday,285.93,1,Mist,261,1,Late Night,6
2014-06-10 03:00:00,no holiday,285.63,1,Clear,352,1,Late Night,6
2014-06-10 04:00:00,no holiday,285.6,24,Clouds,803,1,Early Morning,6
2014-06-10 14:00:00,no holiday,297.79,1,Clear,5342,1,Afternoon,6
2014-06-10 15:00:00,no holiday,297.9,40,Clouds,5703,1,Afternoon,6
2014-06-10 16:00:00,no holiday,298.4,1,Clear,6567,1,Evening,6
2014-06-10 18:00:00,no holiday,298.05,1,Clear,4626,1,Evening,6
2014-06-10 19:00:00,no holiday,297.77,1,Clear,3532,1,Evening,6
2014-06-10 20:00:00,no holiday,296.26,8,Clear,2998,1,Night,6
2014-06-10 21:00:00,no holiday,294.99,8,Clear,2705,1,Night,6
2014-06-10 22:00:00,no holiday,293.47,12,Clouds,2388,1,Night,6
2014-06-11 00:00:00,no holiday,291.08,24,Clouds,727,2,Late Night,6
2014-06-11 02:00:00,no holiday,289.09,20,Clouds,284,2,Late Night,6
2014-06-11 07:00:00,no holiday,290.0,8,Rain,6911,2,Early Morning,6
2014-06-11 12:00:00,no holiday,297.55,32,Clouds,5245,2,Afternoon,6
2014-06-11 15:00:00,no holiday,299.84,0,Clear,5882,2,Afternoon,6
2014-06-11 18:00:00,no holiday,300.18,0,Clear,4846,2,Evening,6
2014-06-11 19:00:00,no holiday,299.12,0,Clear,3556,2,Evening,6
2014-06-11 20:00:00,no holiday,298.0,12,Clouds,3202,2,Night,6
2014-06-11 22:00:00,no holiday,296.58,12,Thunderstorm,2105,2,Night,6
2014-06-12 01:00:00,no holiday,291.54,76,Rain,423,3,Late Night,6
2014-06-12 01:00:00,no holiday,291.54,76,Mist,423,3,Late Night,6
2014-06-12 06:00:00,no holiday,287.31,0,Clear,5781,3,Early Morning,6
2014-06-12 15:00:00,no holiday,289.03,8,Clear,5859,3,Afternoon,6
2014-06-12 19:00:00,no holiday,290.17,0,Clear,3479,3,Evening,6
2014-06-12 21:00:00,no holiday,288.28,0,Clear,2978,3,Night,6
2014-06-13 03:00:00,no holiday,283.63,0,Clear,414,4,Late Night,6
2014-06-13 06:00:00,no holiday,282.93,0,Clear,5554,4,Early Morning,6
2014-06-13 10:00:00,no holiday,291.58,0,Clear,5031,4,Morning,6
2014-06-13 18:00:00,no holiday,296.57,8,Clear,4615,4,Evening,6
2014-06-13 19:00:00,no holiday,296.25,8,Clear,3651,4,Evening,6
2014-06-13 21:00:00,no holiday,293.11,24,Clouds,3017,4,Night,6
2014-06-14 02:00:00,no holiday,290.53,92,Rain,712,5,Late Night,6
2014-06-14 04:00:00,no holiday,289.84,92,Clouds,464,5,Early Morning,6
2014-06-14 12:00:00,no holiday,289.07,68,Rain,4518,5,Afternoon,6
2014-06-14 14:00:00,no holiday,289.54,92,Rain,4360,5,Afternoon,6
2014-06-14 18:00:00,no holiday,291.19,92,Rain,3903,5,Evening,6
2014-06-14 21:00:00,no holiday,288.71,92,Rain,2549,5,Night,6
2014-06-14 21:00:00,no holiday,288.71,92,Thunderstorm,2549,5,Night,6
2014-06-15 01:00:00,no holiday,287.47,92,Mist,671,6,Late Night,6
2014-06-15 01:00:00,no holiday,287.47,92,Drizzle,671,6,Late Night,6
2014-06-15 01:00:00,no holiday,287.47,92,Rain,671,6,Late Night,6
2014-06-15 01:00:00,no holiday,287.47,92,Thunderstorm,671,6,Late Night,6
2014-06-15 05:00:00,no holiday,288.23,92,Rain,459,6,Early Morning,6
2014-06-15 07:00:00,no holiday,288.15,92,Rain,1053,6,Early Morning,6
2014-06-15 07:00:00,no holiday,288.15,92,Mist,1053,6,Early Morning,6
2014-06-15 07:00:00,no holiday,288.15,92,Drizzle,1053,6,Early Morning,6
2014-06-15 08:00:00,no holiday,287.73,90,Rain,1598,6,Morning,6
2014-06-15 08:00:00,no holiday,287.73,90,Mist,1598,6,Morning,6
2014-06-15 10:00:00,no holiday,288.59,44,Rain,3225,6,Morning,6
2014-06-15 10:00:00,no holiday,288.59,44,Mist,3225,6,Morning,6
2014-06-15 17:00:00,no holiday,296.82,0,Rain,4109,6,Evening,6
2014-06-15 18:00:00,no holiday,296.9,0,Clear,4067,6,Evening,6
2014-06-15 20:00:00,no holiday,295.45,0,Clear,3243,6,Night,6
2014-06-16 01:00:00,no holiday,290.88,0,Clear,444,0,Late Night,6
2014-06-16 09:00:00,no holiday,295.67,0,Clear,4987,0,Morning,6
2014-06-17 09:00:00,no holiday,293.85,44,Clouds,5072,1,Morning,6
2014-06-17 23:00:00,no holiday,296.27,32,Rain,1180,1,Night,6
2014-06-18 06:00:00,no holiday,293.65,0,Rain,5524,2,Early Morning,6
2014-06-18 08:00:00,no holiday,293.56,0,Rain,6327,2,Morning,6
2014-06-18 18:00:00,no holiday,299.26,92,Rain,4715,2,Evening,6
2014-06-18 19:00:00,no holiday,298.61,92,Rain,3560,2,Evening,6
2014-06-18 21:00:00,no holiday,297.03,88,Clouds,2995,2,Night,6
2014-06-18 22:00:00,no holiday,296.64,80,Rain,2037,2,Night,6
2014-06-19 01:00:00,no holiday,295.4,48,Thunderstorm,443,3,Late Night,6
2014-06-19 07:00:00,no holiday,291.65,88,Mist,5675,3,Early Morning,6
2014-06-19 07:00:00,no holiday,291.65,88,Rain,5675,3,Early Morning,6
2014-06-19 07:00:00,no holiday,291.65,88,Thunderstorm,5675,3,Early Morning,6
2014-06-19 08:00:00,no holiday,291.54,88,Rain,5956,3,Morning,6
2014-06-19 19:00:00,no holiday,294.16,92,Rain,3378,3,Evening,6
2014-06-19 19:00:00,no holiday,294.16,92,Mist,3378,3,Evening,6
2014-06-20 05:00:00,no holiday,292.6,44,Mist,2755,4,Early Morning,6
2014-06-20 07:00:00,no holiday,292.83,0,Mist,6603,4,Early Morning,6
2014-06-20 16:00:00,no holiday,301.8,0,Clear,6342,4,Evening,6
2014-06-20 17:00:00,no holiday,301.73,0,Clear,5662,4,Evening,6
2014-06-20 19:00:00,no holiday,301.06,0,Clear,3737,4,Evening,6
2014-06-20 22:00:00,no holiday,297.14,0,Clear,2898,4,Night,6
2014-06-21 07:00:00,no holiday,291.86,12,Clouds,2412,5,Early Morning,6
2014-06-21 09:00:00,no holiday,293.86,0,Clear,4052,5,Morning,6
2014-06-21 17:00:00,no holiday,301.53,0,Clear,4212,5,Evening,6
2014-06-22 05:00:00,no holiday,290.91,8,Clear,658,6,Early Morning,6
2014-06-22 20:00:00,no holiday,295.79,92,Rain,2753,6,Night,6
2014-06-22 21:00:00,no holiday,294.67,92,Rain,2481,6,Night,6
2014-06-23 06:00:00,no holiday,290.95,0,Mist,5477,0,Early Morning,6
2014-06-23 06:00:00,no holiday,290.95,0,Fog,5477,0,Early Morning,6
2014-06-23 07:00:00,no holiday,292.08,0,Mist,6405,0,Early Morning,6
2014-06-23 07:00:00,no holiday,292.08,0,Fog,6405,0,Early Morning,6
2014-06-23 10:00:00,no holiday,297.57,8,Clear,4447,0,Morning,6
2014-06-23 12:00:00,no holiday,299.52,0,Clear,4724,0,Afternoon,6
2014-06-24 09:00:00,no holiday,296.59,0,Clear,5394,1,Morning,6
2014-06-24 19:00:00,no holiday,297.13,80,Rain,3407,1,Evening,6
2014-06-24 20:00:00,no holiday,295.75,24,Rain,3174,1,Night,6
2014-06-24 22:00:00,no holiday,293.51,24,Rain,1922,1,Night,6
2014-06-25 08:00:00,no holiday,286.49,0,Mist,6309,2,Morning,6
2014-06-25 17:00:00,no holiday,293.34,64,Clouds,6605,2,Evening,6
2014-06-25 21:00:00,no holiday,290.37,0,Clear,2912,2,Night,6
2014-06-25 22:00:00,no holiday,289.55,1,Clear,2071,2,Night,6
2014-06-26 01:00:00,no holiday,287.84,0,Clear,457,3,Late Night,6
2014-06-26 03:00:00,no holiday,287.08,0,Clear,379,3,Late Night,6
2014-06-26 08:00:00,no holiday,290.62,90,Mist,5838,3,Morning,6
2014-06-26 16:00:00,no holiday,300.0,0,Clear,6674,3,Evening,6
2014-06-26 18:00:00,no holiday,298.9,0,Clear,5592,3,Evening,6
2014-06-26 19:00:00,no holiday,298.26,0,Clear,3779,3,Evening,6
2014-06-26 21:00:00,no holiday,296.23,12,Clouds,3068,3,Night,6
2014-06-26 22:00:00,no holiday,295.28,40,Clouds,2271,3,Night,6
2014-06-27 08:00:00,no holiday,295.7,40,Clouds,5703,4,Morning,6
2014-06-27 18:00:00,no holiday,299.45,75,Clouds,4683,4,Evening,6
2014-06-27 20:00:00,no holiday,298.77,40,Rain,3375,4,Night,6
2014-06-28 06:00:00,no holiday,296.14,8,Clear,1474,5,Early Morning,6
2014-06-28 08:00:00,no holiday,297.76,75,Clouds,3167,5,Morning,6
2014-06-28 17:00:00,no holiday,295.4,90,Drizzle,3628,5,Evening,6
2014-06-28 17:00:00,no holiday,295.4,90,Mist,3628,5,Evening,6
2014-06-28 17:00:00,no holiday,295.4,90,Rain,3628,5,Evening,6
2014-06-28 17:00:00,no holiday,295.4,90,Thunderstorm,3628,5,Evening,6
2014-06-28 21:00:00,no holiday,294.33,1,Rain,2994,5,Night,6
2014-06-29 00:00:00,no holiday,294.37,76,Rain,1471,6,Late Night,6
2014-06-29 04:00:00,no holiday,291.57,75,Clouds,356,6,Early Morning,6
2014-06-29 15:00:00,no holiday,301.2,0,Clear,4853,6,Afternoon,6
2014-06-29 20:00:00,no holiday,300.63,0,Clear,3183,6,Night,6
2014-06-29 21:00:00,no holiday,298.9,0,Clear,2753,6,Night,6
2014-06-30 19:00:00,no holiday,297.98,0,Rain,3205,0,Evening,6
2014-06-30 20:00:00,no holiday,297.36,0,Clear,2764,0,Night,6
2014-07-01 09:00:00,no holiday,293.81,56,Clouds,5214,1,Morning,7
2014-07-01 10:00:00,no holiday,293.91,92,Clouds,4760,1,Morning,7
2014-07-01 11:00:00,no holiday,294.91,76,Clouds,4818,1,Morning,7
2014-07-01 14:00:00,no holiday,293.93,92,Mist,5857,1,Afternoon,7
2014-07-01 16:00:00,no holiday,290.87,92,Rain,6701,1,Evening,7
2014-07-01 17:00:00,no holiday,290.51,48,Rain,6545,1,Evening,7
2014-07-01 19:00:00,no holiday,290.07,48,Rain,3389,1,Evening,7
2014-07-01 20:00:00,no holiday,289.42,90,Clouds,3102,1,Night,7
2014-07-01 21:00:00,no holiday,288.61,56,Clouds,2570,1,Night,7
2014-07-01 22:00:00,no holiday,287.82,90,Rain,1975,1,Night,7
2014-07-01 22:00:00,no holiday,287.82,90,Drizzle,1975,1,Night,7
2014-07-01 23:00:00,no holiday,287.45,88,Clouds,1194,1,Night,7
2014-07-02 00:00:00,no holiday,286.92,88,Rain,702,2,Late Night,7
2014-07-02 00:00:00,no holiday,286.92,88,Mist,702,2,Late Night,7
2014-07-02 01:00:00,no holiday,286.83,88,Drizzle,435,2,Late Night,7
2014-07-02 02:00:00,no holiday,286.71,92,Rain,312,2,Late Night,7
2014-07-02 02:00:00,no holiday,286.71,92,Mist,312,2,Late Night,7
2014-07-02 03:00:00,no holiday,286.52,92,Rain,403,2,Late Night,7
2014-07-02 03:00:00,no holiday,286.52,92,Mist,403,2,Late Night,7
